
Netlist successfully made
Time taken to rip nets 5.41e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 2
Time taken to rip nets 7.71e-07seconds by thread number 3
Time taken to rip nets 8.61e-07seconds by thread number 5
Time taken to do Bellmann ford relaxations 3.99998e-08seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to rip nets 7.21e-07seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.36Time taken to backtrack under #pragma omp single 0.000151527seconds by thread number 4
seconds by thread number 1
3
Time taken to backtrack (very imp) 0.00016274seconds by thread number 1
Time taken to backtrack (very imp) 0.00019299seconds by thread number 5
Time taken to backtrack (very imp) 0.000208149seconds by thread number 3
Time taken to backtrack (very imp) 0.00026438seconds by thread number 2
Time taken to backtrack (very imp) 0.000314238seconds by thread number 4
Time taken to backtrack (very imp) 0.000281023seconds by thread number 0
Time taken to reroute 1.7174e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 4.51e-07seconds by thread number 0
Maze routing a batch 
Time taken to reroute 3.3766e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 7.16e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 8.679e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 5.1892e-05seconds by thread number 3
Maze routing a batch 
Time taken to rip nets 9.72e-07seconds by thread number 1
Time taken to rip nets 1.012e-06seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to rip nets 9.02e-07seconds by thread number 3
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 3
Time taken to rip nets 1.002e-06seconds by thread number 0
Time taken to rip nets 1.002e-06seconds by thread number 4
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.09999e-08seconds by thread number 4
Time taken to rip nets 9.92e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 3.09999e-08seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.36Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 3
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 4
Time taken to backtrack under #pragma omp single 0.000153131seconds by thread number 1
seconds by thread number 5
Time taken to backtrack (very imp) 0.000307094seconds by thread number 1
Time taken to backtrack (very imp) 0.000292174seconds by thread number 5
Time taken to backtrack (very imp) 0.000253709seconds by thread number 3
Time taken to backtrack (very imp) 0.000202949seconds by thread number 0
Time taken to backtrack (very imp) 0.000187118seconds by thread number 4
Time taken to backtrack (very imp) 0.000154293seconds by thread number 2
Time taken to reroute 1.7805e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 3.4418e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 5.41e-07seconds by thread number 2
Maze routing a batch 
Time taken to reroute 9.0728e-05seconds by thread number 1
Maze routing a batch Time taken to reroute 
7.5017e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 5.4236e-05seconds by thread number 3
Maze routing a batch 
Time taken to rip nets 7.52e-07seconds by thread number 2
Time taken to rip nets 8.52e-07seconds by thread number 4
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 2
Time taken to rip nets 8.02e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 4
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to rip nets 9.92e-07seconds by thread number 3
Time taken to rip nets 9.02e-07seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to rip nets 1.012e-06seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.36Time taken to backtrack under #pragma omp single 0.000160966seconds by thread number 2
seconds by thread number 1Time taken to backtrack under #pragma omp single 1957.36seconds by thread number Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 0
3

Time taken to backtrack (very imp) 0.000195244seconds by thread number 5
Time taken to backtrack (very imp) 0.000165195seconds by thread number 1
Time taken to backtrack (very imp) 0.000210253seconds by thread number 3
Time taken to backtrack (very imp) 0.000274309seconds by thread number 0
Time taken to backtrack (very imp) 0.000290561seconds by thread number 4
Time taken to backtrack (very imp) 0.000325941seconds by thread number 2
Time taken to reroute 3.3616e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 1.6652e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 5.21e-07seconds by thread number 2
Maze routing a batch 
Time taken to reroute 8.7533e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 5.2423e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 7.2072e-05seconds by thread number 1
Maze routing a batch 
Time taken to rip nets 6.91e-07seconds by thread number 4
Time taken to rip nets 4.31e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 4
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to rip nets 7.31e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 2
Time taken to rip nets 8.22e-07seconds by thread number 1
Time taken to rip nets 9.32e-07seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 3.09999e-08seconds by thread number 3
Time taken to rip nets 9.92e-07seconds by thread number 5
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.36Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 3
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 0.000150697seconds by thread number 4
1957.36seconds by thread number 2
seconds by thread number 1
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 5
Time taken to backtrack (very imp) 0.000201466seconds by thread number 1
Time taken to backtrack (very imp) 0.000182489seconds by thread number 3
Time taken to backtrack (very imp) 0.00015271seconds by thread number 5
Time taken to backtrack (very imp) 0.000286553seconds by thread number 0
Time taken to backtrack (very imp) 0.000253699seconds by thread number 2
Time taken to backtrack (very imp) 0.000303176seconds by thread number 4
Time taken to reroute 3.3396e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 5.21e-07seconds by thread number 4
Maze routing a batch 
Time taken to reroute 1.6483e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 6.7252e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 5.2172e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 8.7171e-05seconds by thread number 1
Maze routing a batch 
Time taken to rip nets 7.31e-07seconds by thread number 2
Time taken to rip nets 8.02e-07seconds by thread number 4
Time taken to rip nets 4.71e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 4
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 2
Time taken to rip nets 8.52e-07seconds by thread number 1
Time taken to rip nets 9.52e-07seconds by thread number 3
Time taken to rip nets 1.002e-06seconds by thread number 5
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 3
Time taken to do Bellmann ford relaxations 3.10001e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 1
Time taken to backtrack under #pragma omp single 0.000134584seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 3
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.36seconds by thread number 0
Time taken to backtrack (very imp) 0.000285331seconds by thread number 4
Time taken to backtrack (very imp) 0.00026919seconds by thread number 0
Time taken to backtrack (very imp) 0.000252266seconds by thread number 2
Time taken to backtrack (very imp) 0.000151067seconds by thread number 5
Time taken to backtrack (very imp) 0.000166187seconds by thread number 1
Time taken to backtrack (very imp) 0.000181107seconds by thread number 3
Time taken to reroute 3.4888e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 5.71e-07seconds by thread number 3
Maze routing a batch 
Time taken to reroute 1.9889e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 6.9556e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 5.2914e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 8.6069e-05seconds by thread number 4
Maze routing a batch 
Time taken to rip nets 3.91e-07seconds by thread number 5
Time taken to rip nets 4.41e-07seconds by thread number 1
Time taken to rip nets 5.71e-07seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 3
Time taken to rip nets 6.61e-07seconds by thread number 0
Time taken to rip nets 4.91e-07seconds by thread number 4
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.10001e-08seconds by thread number 4
Time taken to rip nets 6.81e-07seconds by thread number 2
